id_student,click_events
651319,171
651324,1416
651325,107
651330,372
651334,412
651337,2073
651351,51
651354,4926
651359,1820
651381,3195
651384,1
651394,740
651398,443
651415,828
651419,6199
651423,1661
651429,1556
651436,419
651473,122
651478,9176
651481,45
651493,906
651495,3532
651498,4269
651507,156
651508,2632
651533,5059
651534,2674
651544,925
651555,1498
651561,175
651579,286
651598,3565
651602,3
651605,419
651609,103
651616,193
651619,903
651624,1314
651627,867
651628,511
651635,1543
651639,451
651648,
651655,2190
651659,1183
651660,657
651672,280
651678,240
651693,594
651728,247
651730,190
651734,702
651740,
651748,2
651759,9852
651764,2063
651766,1457
651775,1395
651801,113
651804,602
651823,1555
651828,4990
651831,1
651839,84
651850,1366
651863,1686
651879,279
651881,2425
651883,310
651886,1079
651915,20
651925,1037
651927,3342
651930,3635
651933,3296
651935,2528
651939,1174
651942,626
651943,471
651950,821
651954,39
651963,78
651972,316
651974,127
651979,257
651980,1421
651990,2481
651991,1745
651995,1890
652008,3065
652023,1949
652044,689
652048,318
652054,1763
652064,6219
652087,1973
652090,1373
652103,1933
652112,47
652130,296
652149,1109
652156,398
652158,660
652226,1061
652233,
652267,740
652281,743
652285,3023
652287,1334
652288,971
652292,406
652293,403
652302,3130
652311,112
652318,2134
652333,3150
652335,5569
652336,743
652390,265
652414,342
652428,1487
652435,473
652438,
652442,873
652460,1703
652462,977
652476,883
652501,2529
652522,
652539,362
652553,60
652556,627
652571,14
652572,
652574,188
652576,2157
652578,93
652585,71
652586,
652593,276
652605,133
652617,2071
652619,624
652625,4598
652647,701
652659,
652664,298
652667,
652672,3484
652680,7147
652684,6174
652706,201
652711,4413
652731,11
652732,932
652752,260
652753,4474
652754,36
652769,224
652788,3543
652801,949
652803,20
652818,243
652824,99
652832,176
652851,610
652861,793
652880,1496
652881,348
652886,116
652887,2356
652890,1399
652894,2400
652898,5307
652902,4407
652933,
652965,1471
652969,1473
652971,2064
652994,1212
652998,104
653027,176
653031,312
653034,70
653045,3568
653051,216
653052,582
653059,84
653060,51
653068,379
653086,1359
653097,36
653115,2197
653127,8537
653144,911
653157,506
653168,834
653171,
653177,332
653183,352
653188,314
653206,18
653210,1150
653239,
653240,613
653244,48
653248,1275
653249,27
653252,210
653262,203
653278,1640
653292,117
653296,5
653297,3413
653301,4889
653319,279
653326,418
653352,571
653354,242
653356,806
653360,905
653372,519
653374,
653381,2653
653384,1114
653385,110
653412,2105
653417,1516
653435,207
653440,1401
653452,1289
653465,443
653495,641
653506,268
653536,2317
653541,282
653550,1420
653558,3163
653567,3211
653569,1093
653577,1199
653587,791
653595,4020
653597,304
653608,8
653633,1230
653653,2027
653659,167
653661,31
653664,417
653665,1153
653688,1827
653700,21
653702,488
653711,877
653718,1677
653726,43
653729,517
653752,112
653759,537
653762,1389
653768,1193
653773,4521
653793,2376
653797,
653801,2093
653821,585
653824,380
653826,42
653840,1589
653841,2716
653846,666
653848,1
653854,6
653857,1629
653867,778
653870,
653887,1743
653914,
653942,90
653943,596
653944,29
653951,2116
653952,488
653958,991
653988,391
653998,1788
654000,2002
654001,33
654002,912
654005,590
654016,942
654031,4906
654043,483
654045,4472
654048,890
654062,277
654064,1644
654071,317
654091,
654094,203
654095,25
654110,
654112,1072
654114,5100
654125,657
654169,3208
654188,955
654198,2258
654202,114
654206,916
654213,1196
654214,4
654217,2040
654228,618
654236,2439
654237,2
654240,2279
654258,6
654260,2585
654265,109
654282,334
654295,1036
654321,
654322,4263
654325,36
654339,2154
654341,1351
654351,138
654369,667
654392,1166
654397,885
654401,856
654404,309
654407,163
654414,4414
654415,763
654422,
654432,70
654441,6366
654443,238
654464,122
654485,1903
654502,216
654504,750
654524,1234
654539,2127
654545,374
654547,1782
654563,1355
654565,3679
654578,2974
654585,350
654597,3475
654620,49
654639,53
654646,2278
654657,525
654668,1451
654671,195
654676,1689
654677,65
654678,381
654681,980
654684,1068
654692,2895
654698,7
654738,222
654755,188
654801,1775
654807,4199
654817,529
654819,14417
654822,2409
654824,6225
654834,6396
654852,3242
654856,1505
654863,5
654867,5997
654876,182
654880,488
654882,946
654888,1
654891,2578
654914,787
654915,4063
654923,5
654925,2
654933,1331
654938,101
654945,533
654947,1788
654958,27
654965,1028
655028,474
655039,329
655051,708
655065,26
655084,1058
655086,107
655088,346
655108,1626
655113,205
655115,5252
655124,518
655127,3825
655128,3257
655136,508
655152,119
655155,231
655201,143
655230,327
655242,1147
655293,73
655296,558
655314,1704
655322,1294
655342,1669
655353,9390
655362,551
655376,352
655378,2202
655386,5208
655390,2149
655396,1748
655406,72
655408,282
655412,
655416,164
655445,2392
655460,164
655468,8
655471,1538
655484,
655492,42
655498,4009
655546,5015
655547,672
655556,481
655558,285
655569,3045
655572,212
655585,895
655600,2080
655605,10
655609,1976
655613,391
655625,8
655629,304
655662,12
655668,583
655680,1413
655720,3
655764,2341
655794,2461
655796,1752
655806,502
655816,1807
655828,722
655834,718
655852,213
655865,2491
655869,1605
655890,4824
655910,95
655919,2715
655924,2802
655927,2724
655930,1011
655954,1057
655972,235
655973,1504
655981,2286
655988,591
656010,1153
656014,35
656026,44
656029,535
656053,410
656057,2654
656065,2951
656067,117
656068,32
656073,295
656079,153
656086,
656089,697
656092,3549
656107,42
656111,39
656115,75
656122,283
656131,5268
656134,1474
656145,
656150,379
656158,4315
656159,5513
656164,1068
656165,3863
656175,
656181,390
656183,1730
656187,281
656190,808
656193,421
656194,29
656196,
656197,2099
656200,426
656203,504
656204,143
656206,79
656208,169
656217,215
656222,219
656227,1325
656234,4089
656253,
656276,103
656277,2582
656280,102
656287,1626
656323,2557
656340,793
656347,1807
656352,940
656353,4789
656360,1268
656373,1223
656386,2513
656393,496
656412,20
656414,3276
656436,1227
656438,431
656441,2
656446,1170
656453,20
656454,1107
656455,3
656459,178
656472,22
656475,212
656481,1342
656494,289
656496,661
656506,801
656510,225
656522,61
656526,669
656529,4959
656535,1
656539,319
656540,1133
656543,440
656549,257
656553,2121
656557,1562
656566,845
656576,17
656578,1324
656579,5876
656607,3559
656622,14
656634,254
656637,2
656642,578
656651,1988
656677,29
656681,1284
656682,162
656683,2853
656693,355
656698,938
656711,348
656734,7120
656755,
656756,1813
656766,536
656784,820
656791,7482
656800,443
656815,1631
656825,44
656826,204
656854,1597
656873,1742
656882,5312
656906,111
656915,1977
656929,767
656934,1117
656936,1082
656954,660
656987,427
656988,1596
656990,4956
656996,2138
657002,1429
657032,1399
657045,408
657048,3037
657050,4334
657062,2115
657071,59
657077,1636
657091,302
657093,241
657099,112
657118,2
657128,1671
657145,1347
657181,131
657184,120
657194,3255
657196,2113
657209,1680
657210,356
657211,17
657220,3548
657226,699
657231,
657245,1026
657285,748
657290,1608
657293,781
657319,1329
657327,4
657330,3676
657344,4032
657351,126
657352,514
665414,484
669530,9009
674193,68
674201,179
674206,722
674214,692
674222,4348
674226,2664
674236,3259
674253,
674260,822
674262,6976
674276,1573
674277,5
674278,312
674290,
674296,85
674319,155
674320,2691
674322,282
674323,61
674340,50
674349,1658
674359,693
674387,5134
674388,532
674393,630
674406,1995
674419,88
674430,2696
674437,291
674440,469
674451,3012
674457,37
674467,117
674469,61
674471,478
674478,1115
674481,537
674484,5165
674495,954
674497,3396
674509,10147
674541,13991
674563,496
674568,399
674576,2077
674584,3102
674594,1479
674605,1312
674616,37
674617,18
674640,235
674644,3429
674651,
674657,2639
674671,4170
674691,6206
674694,4740
674699,4204
674710,43
674720,318
674746,183
674747,1961
674748,
674750,4
674751,5161
674758,46
674766,271
674784,
674808,1697
674831,2828
674853,1144
674870,7298
674879,1239
674882,991
674888,352
674889,654
674890,967
674921,5102
674922,526
674927,264
674939,199
674941,2139
674960,198
674965,1036
674983,169
674989,489
674997,645
675021,5703
675042,881
675050,199
675052,29
675054,4259
675059,53
675062,1877
675063,599
675085,2143
675094,290
675096,1924
675111,1521
675144,506
675159,3387
675162,937
675165,12
675193,
675223,832
675225,3016
675231,826
675233,6952
675242,702
675247,516
675253,97
675256,2483
675261,2035
675264,747
675273,1594
675279,6463
675315,4464
675328,2938
675337,282
675365,
675374,2204
675383,2284
675391,96
675396,3466
675441,71
675442,667
675450,1911
675471,13
675474,1056
675477,1360
675486,811
675493,324
675495,
675504,5639
675514,280
675516,579
675526,1526
675537,
675539,1576
675566,1929
675576,817
675577,1592
675578,929
675636,4980
675638,1268
675656,53
675663,765
675671,44
675699,195
675710,3850
675728,126
675750,192
675760,2556
675773,765
675807,
675811,3203
675818,92
675823,1307
675824,95
675840,2571
675843,681
675848,493
675853,163
675875,3127
675879,37
675880,24
675888,
675891,723
675902,594
675915,1363
675919,926
675922,106
675924,759
675929,19
675945,7
675947,412
675949,627
675972,356
675989,6268
675993,463
675996,28
676007,1832
676010,
676011,43
676025,32
676034,152
676040,1000
676064,4374
676071,382
676084,1553
676087,2569
676103,3043
676138,426
676139,1138
676150,87
676151,4929
676155,796
676169,47
676176,985
676190,5423
676194,1
676204,23
676258,46
676265,3546
676272,1209
676303,2062
676322,644
676333,1728
676368,88
676373,527
676378,4407
676387,763
676390,1466
676401,1682
676420,138
676428,1106
676444,7074
676458,2067
676459,4404
676469,144
676478,
676482,3555
676492,6337
676498,564
676503,3627
676516,2540
676526,244
676538,1351
676546,321
676553,740
676589,
676596,434
676600,622
676604,661
676610,4822
676611,524
676626,4244
676627,321
676633,2420
676642,62
676650,
676676,2439
676705,1015
676722,2159
676724,1461
676739,
676750,554
676760,52
676766,364
676783,294
676787,2977
676805,1997
676807,832
676809,377
676812,271
676834,3802
676852,1665
676865,643
676866,3736
676882,3811
676898,763
676903,357
676909,524
676916,1853
676948,385
676962,213
676963,1013
676964,10133
677004,869
677006,1583
677018,3591
677022,68
677025,678
677040,1618
677049,112
677066,350
677081,320
677085,3440
677089,
677111,5108
677138,4320
677150,577
677154,246
677155,
677167,
677184,122
677186,
677189,2571
677197,1855
677201,605
677203,1061
677206,
677216,232
677221,6917
677232,1282
677235,866
677250,159
677270,166
677281,126
677316,371
677327,560
677338,186
677349,2498
677356,277
677374,526
677382,4024
677400,4064
677433,607
677436,2852
677444,355
677456,5696
677457,1359
677459,4275
677462,527
677463,397
677486,1193
677491,1354
677498,942
677507,
677546,
677551,10
677579,547
677582,1445
677601,167
677606,590
677608,2476
677629,269
677630,133
677631,
677632,218
677641,4379
677643,92
677655,4453
677687,527
677701,624
677711,384
677741,3320
677748,4487
677767,1934
677772,30
677776,225
677782,254
677828,7
677832,910
677833,5114
677846,1018
677867,2959
677869,890
677873,2008
677877,854
677879,215
677887,210
677892,1157
677897,1218
677900,2124
677922,542
677928,747
677947,743
677988,19
677997,279
678004,728
678005,310
678009,1053
678015,2120
678016,6
678025,2272
678026,837
678038,279
678041,506
678044,173
678057,1496
678058,261
678065,544
678080,176
678085,285
678088,7386
678089,6604
678090,7
678102,1488
678105,1196
678107,137
678110,388
678144,132
678194,4433
678203,1965
678204,
678213,400
678219,260
678231,128
678233,971
678235,7859
678240,938
678241,115
678244,1788
678246,1002
678255,630
678261,
678262,107
678267,1229
678270,1037
678278,389
678283,100
678310,448
678313,30
678314,1088
678327,91
678335,276
678339,1173
678341,5208
678346,71
678367,749
678373,1223
678381,2557
678393,1521
678395,6402
678397,10
678407,2116
678408,2575
678419,1947
678432,327
678444,73
678452,1657
678474,43
678490,1378
678508,3210
678528,4447
678538,3250
678575,166
678578,78
678605,629
678612,9
678613,308
678618,530
678619,722
678623,587
678628,2293
678639,1092
678659,3044
678661,578
678680,1080
678688,1326
678701,803
678702,
678714,90
678715,1222
678737,25
678762,361
678769,96
678770,8
678774,583
678777,334
678790,1785
678801,27
678815,
678819,4425
678831,397
678843,16
678844,506
678852,396
678859,5474
678860,3316
678877,889
678906,1136
678929,2947
678941,660
678946,4221
678953,34
678954,5746
678955,911
678970,961
678995,3192
679000,526
679019,1023
679036,13701
679039,633
679059,1998
679111,1483
679114,1779
679119,59
679127,1024
679128,1934
679174,1361
679179,360
679189,5704
679207,2187
679218,286
679227,3494
679232,1428
679237,4871
679251,1489
679255,234
679262,1189
679269,516
679271,
679275,37
679278,2495
679325,2
679327,1030
679332,11
679337,
679342,1678
679363,267
679384,5394
679386,2471
679388,22
679395,897
679402,2274
679409,158
679427,145
679431,3101
679439,381
679445,2932
679448,
679451,2737
679454,804
679457,305
679468,55
679498,2418
679502,477
679509,2313
679525,3964
679529,1035
679539,
679541,622
679558,99
679559,500
679569,1229
679582,174
679594,7264
679599,756
679631,
679663,214
679676,3548
679688,745
679716,479
679724,343
679726,25
679733,4290
679749,138
679750,7882
679760,
679769,546
679777,4960
679788,1842
679790,2483
679798,1168
679801,2473
679828,426
679840,435
679854,4291
679883,
679886,2482
679897,563
679918,
679921,745
679938,36
679939,2351
679959,666
679967,
679971,186
679989,186
680002,1202
680009,854
680014,2637
680017,1140
680018,946
680025,671
680027,16153
680063,409
680074,88
680080,5096
680087,756
680133,2519
680145,2463
680146,1916
680162,
680174,1046
680176,217
680187,1585
680212,864
680219,1353
680222,
680231,462
680255,100
680261,338
680266,4993
680267,1398
680270,
680273,2132
680290,1503
680293,
680312,12
680314,229
680322,3716
680331,131
680340,58
680343,5034
680345,5
680348,3675
680349,38
680354,217
680373,535
680410,290
680414,1081
680427,373
680431,1186
680442,387
680443,4827
680453,245
680464,3250
680471,778
680483,1904
680484,206
680492,6051
680506,3739
680517,157
680522,36
680530,221
680541,435
680545,2536
680559,
680563,127
680569,294
680572,6389
680591,495
680602,414
680612,95
680614,176
680626,205
680644,3250
680678,187
680687,2447
680698,2
680708,2378
680713,4465
680714,123
680723,2239
680728,
680733,187
680747,2467
680764,298
680765,3100
680775,1852
680787,1503
680798,2153
680804,3343
680807,46
680810,10471
680812,309
680817,491
680829,161
680850,27
680855,145
680862,64
680872,1383
680878,7
680890,630
680894,778
680912,2622
680918,1230
680926,1267
680938,207
680955,
680966,
680970,1060
680973,199
680974,1377
680981,61
680988,169
680992,
680996,296
681001,4939
681004,3931
681059,420
681065,845
681073,
681095,19
681107,370
681125,148
681150,2750
681152,1716
681154,582
681165,2065
681168,46
681174,686
681182,224
681195,328
681200,3603
681210,449
681211,203
681222,1430
681235,3378
681241,833
681268,582
681277,228
681289,1340
681298,519
681302,1366
681327,808
681328,3976
681335,1257
681341,1790
681352,3039
681354,1157
681356,273
681369,2250
681379,879
681383,244
681384,
681393,41
681397,531
681416,2876
681421,503
681425,502
681440,2045
681447,832
681452,1994
681490,6003
681495,172
681528,104
681532,268
681566,1158
681581,1753
681608,1896
681633,4756
681642,717
681652,2830
681655,4155
681658,2163
681691,62
681695,6
681696,549
681705,96
681710,77
681716,2043
681729,1757
681731,
681735,343
681746,1503
681751,362
681752,97
681755,3043
681759,511
681763,6816
681791,114
681798,1009
681799,837
681844,172
681852,153
681854,134
681861,1536
681872,21
681876,365
681923,1328
681938,2942
681961,92
681966,139
681973,2080
681984,
682001,1061
682015,330
682018,75
682019,777
682022,831
682025,295
682031,1983
682041,3
682051,515
682056,335
682058,418
682070,4366
682098,45
682100,747
682107,1188
682117,260
682123,
682217,306
682223,512
682226,197
682239,1660
682259,827
682276,1346
682294,1530
682298,
682299,923
682301,1065
682306,
682307,36
682309,82
682316,908
682319,153
682321,1029
682343,3365
682355,1240
682358,847
682364,98
682367,1645
682375,26
682385,999
682390,1889
682391,974
682409,1252
682413,935
682414,418
682436,4511
682437,5538
682440,528
682480,75
682481,317
682482,276
682483,634
682504,970
682505,1
682511,3930
682538,153
682539,5100
682541,271
682543,581
682546,250
682554,270
682565,293
682569,
682575,86
682578,
682588,3288
682613,2908
682625,820
682627,1544
682632,6675
682660,1537
682671,506
682684,805
682692,1069
682695,3176
682717,910
682719,131
682728,
682731,71
682738,528
682740,937
682753,3537
682758,262
682787,85
682813,332
682819,599
682839,5842
682863,782
682887,638
682891,56
682894,2825
682897,570
682913,542
682946,208
682961,4283
682963,4086
682968,2898
682981,4446
682982,
682983,3304
682985,1121
682990,6508
683002,2668
683005,840
683033,5605
683054,43
683079,2151
683091,2838
683094,1981
683120,2163
683140,5645
683145,972
683164,243
683177,893
683178,4124
683188,498
683202,807
683220,181
683243,1378
683246,284
683256,142
683270,2865
683273,41
683275,170
683299,208
683301,35
683305,1956
683323,1098
683336,713
683346,4056
683347,109
683352,2801
683353,6226
683360,73
683373,1389
683375,3357
683396,922
683403,4603
683406,1033
683420,956
683423,1028
683427,1
683446,492
683467,2332
683486,446
683487,320
683492,2857
683503,1432
683508,344
683530,8390
683548,590
683550,1277
683555,375
683576,438
683592,960
683604,7295
683618,644
683624,8730
683625,1902
683628,13
683630,1751
683633,883
683640,638
683648,1655
683653,338
683664,1246
683668,1862
683696,18
683699,571
683705,861
683713,2242
683718,893
683728,1507
683742,1819
683745,1418
683764,652
683768,
683772,1034
683777,645
683779,1617
683783,2337
683792,50
683817,637
683820,4543
683832,582
683838,1044
683841,
683865,120
683902,1203
683934,3606
683935,1250
683947,58
683974,1106
683987,2212
684013,5310
684040,
684050,2466
684055,1588
684064,1706
684072,2286
684075,45
684095,913
684098,208
684111,745
684116,2020
684141,691
684146,1149
684169,682
684180,
684183,
684184,1209
684208,6
684217,705
684225,
684233,1031
684241,1116
684250,183
684270,1695
684273,1279
684305,286
684311,2841
684319,1397
684329,2536
684341,327
684357,3039
684375,458
684383,3622
684386,
684393,416
684407,869
684420,14
684427,46
684441,369
684444,1370
684456,783
684459,179
684473,1117
684480,1780
684498,401
684504,1195
684511,863
684514,1424
684526,1826
684532,3168
684567,982
684572,642
684579,188
684592,2700
684594,357
684610,2471
684615,1163
684617,183
684632,1001
684643,389
684663,673
684669,5314
684671,2897
684675,1645
684676,1003
684681,213
684687,2085
684704,555
684709,1004
684712,18
684726,110
684733,21
684736,47
684744,601
684802,739
684811,464
684825,2013
684833,1505
684854,1353
684868,62
684882,7383
684903,99
684905,3597
684907,1889
684931,1239
684936,608
684944,244
684967,1261
684971,
684981,4840
684987,176
684990,433
684995,435
685000,954
685004,848
685009,1143
685015,1503
685033,1
685042,1337
685052,292
685060,1166
685069,294
685079,1567
685085,355
685096,12
685098,1013
685100,800
685105,1214
685123,190
685128,2494
685140,1482
685152,1517
685155,4845
685176,663
685191,1733
685192,591
685199,1452
685201,1556
685206,2167
685212,
685224,1922
685228,670
685236,1436
685257,115
685267,785
685272,360
685276,5720
685282,43
685283,539
685284,1343
685285,
685287,2209
685289,1154
685292,1420
685294,1416
685318,864
685330,5891
685338,759
685339,3082
685367,772
685370,1566
685373,
685378,
685391,1386
685399,151
685410,4470
685412,1544
685436,1098
685447,103
685453,408
685458,4051
685474,666
685487,4665
685499,
685512,32
685514,3991
685517,2759
685535,643
685545,501
685546,10
685557,
685572,1209
685575,666
685592,1342
685597,4782
685602,427
685611,2369
685615,1354
685619,2135
685623,373
685627,823
685639,4
685653,173
685657,503
685663,9
685668,2421
685676,493
685697,840
685702,528
685705,4035
685708,
685750,10
685772,4695
685776,156
685779,532
685802,162
685804,280
685812,2213
685829,423
685830,1233
685831,2500
685841,1
685842,3314
685843,845
685849,739
685860,2341
685861,3
685871,4826
685900,374
685910,672
685923,91
685928,68
685950,11173
685952,188
685964,3648
685988,520
685998,533
686001,1079
686003,100
686018,3464
686028,5
686034,
686038,1210
686051,1510
686058,5856
686065,4642
686074,1401
686078,429
686093,705
686100,104
686110,3034
686112,1817
686128,974
686164,99
686182,873
686191,365
686194,886
686200,1502
686201,
686207,600
686267,533
686268,2066
686286,105
686287,1266
686309,39
686312,2078
686313,5
686314,1838
686317,2808
686339,
686344,4812
686348,6461
686358,200
686365,9
686370,872
686373,405
686378,836
686384,447
686390,
686399,554
686402,553
686411,8738
686447,2576
686448,174
686462,97
686476,974
686498,5740
686515,3788
686522,3520
686525,1873
686549,249
686558,
686564,3440
686584,
686593,3049
686596,434
686598,1172
686633,64
686645,2636
686650,
686667,3161
686668,116
686670,1129
686688,1535
686700,1178
686703,15
686705,1925
686708,1508
686725,1040
686752,19
686753,1742
686760,2
686762,838
686766,874
686786,1064
686791,1409
686797,145
686813,11
686822,1018
686837,879
686838,141
686852,1
686854,404
686869,15
686871,202
686872,3438
686898,4
686907,756
686913,
686918,1590
686921,871
686938,607
686940,1917
686946,2202
686953,750
686957,5851
686987,2555
687004,6
687007,379
687023,899
687028,54
687030,150
687033,275
687037,1939
687050,209
687060,915
687073,1160
687082,183
687112,2779
687115,1244
687122,1895
687143,11
687146,49
687154,3
687157,1101
687160,1931
687173,2546
687185,440
687190,1395
687194,567
687206,2236
687216,
687217,
687242,1770
687244,182
687256,10
687288,882
687301,231
687302,479
687304,368
687310,1238
687326,293
687331,891
687341,711
687345,646
687348,386
687351,3315
687367,165
687369,4
687370,1711
687378,5233
687379,2161
687384,521
687402,
687404,8
687406,1351
687410,2406
687411,627
687421,3147
687434,9247
687446,694
687468,3937
687485,2758
687498,395
687503,6249
687510,580
687511,837
687523,207
687525,
687533,1647
687534,58
687563,4070
687566,1273
687574,2216
687575,1464
687586,28
687600,411
687620,1970
687626,22
687653,1756
687683,1165
687686,2953
687688,1431
687698,174
687715,1
687720,529
687722,539
687747,93
687752,689
687757,1976
687765,315
687766,
687769,797
687772,4299
687777,99
687780,625
687781,1582
687792,680
687821,483
687822,77
687823,988
687828,85
687835,996
687844,1828
687846,1649
687861,433
687877,1104
687910,4368
687930,6014
687931,3023
687945,3180
687975,742
687977,12
687978,19
687981,3482
687988,
688008,3729
688011,429
688028,5
688033,665
688038,778
688050,328
688071,95
688097,142
688106,313
688117,380
688118,1781
688127,3080
688128,8
688130,64
688133,3998
688135,859
688136,7486
688144,50
688159,1036
688167,704
688171,211
688175,512
688187,18
688192,3369
688199,806
688203,194
688208,481
688213,21
688225,1827
688250,144
688251,1
688263,63
688265,823
688271,43
688281,3078
688284,480
688287,1375
688301,87
688310,2655
688326,
688337,3253
688356,465
688376,857
688379,606
688388,1066
688398,187
688401,681
688404,453
688437,684
688442,356
688451,2596
688453,281
688470,1209
688475,30
688513,1389
688519,2202
688521,456
688525,
688533,413
688537,231
688543,3464
688545,6
688571,411
688592,423
688599,183
688600,418
688608,1576
688638,
688656,45
688658,90
688662,3253
688664,440
688665,24
688667,7759
688683,520
688685,3595
688707,521
688710,1
688722,1356
688727,6398
688742,1223
688752,29
688763,1378
688770,443
688811,411
688819,2876
688822,77
688843,
688849,22
688856,25
688870,1005
688881,689
688891,1849
688895,6433
688904,2422
688911,1023
688924,766
688937,1
688954,
688964,8
688974,99
688976,783
688997,91
689004,2127
689005,1511
689017,1168
689038,725
689042,583
689050,6745
689051,3
689052,491
689056,1472
689065,616
689069,315
689089,70
689094,669
689095,1327
689097,2124
689101,690
689107,1
689113,103
689124,648
689129,330
689131,914
689132,783
689135,1186
689139,509
689141,423
689143,210
689147,290
689148,1223
689157,674
689161,1651
689164,1211
689173,49
689178,328
689185,489
689187,1189
689190,1687
689198,202
689217,2549
689225,601
689228,373
689230,831
689231,1196
689246,1626
689250,4133
689260,2140
689265,396
689267,209
689274,4568
689280,5725
689287,1169
689288,1911
689290,99
689298,19
689309,1635
689329,389
689333,592
689335,809
689346,171
689347,2601
689352,19
689370,1662
689371,834
689389,1702
689397,199
689399,2733
689406,729
689418,1763
689433,859
689436,
689444,2538
689485,597
689487,314
689493,534
689498,191
689503,1414
689527,265
689554,52
689563,1045
689574,1537
689582,
689585,2
689594,571
689626,145
689636,385
689637,2997
689650,496
689662,1559
689665,2152
689711,171
689727,597
689754,351
689759,2526
689763,889
689768,188
689775,5
689778,92
689786,530
689792,519
689796,8713
689808,49
689816,24
689827,218
689828,111
689832,2294
689838,928
689839,1073
689840,
689855,4796
689878,776
689896,462
689900,224
689921,3196
689924,1702
689925,183
689936,466
689956,289
689975,755
689977,43
689983,2315
689990,1473
689999,26
690003,652
690016,791
690029,699
690038,4
690044,898
690046,604
690057,304
690062,1135
690065,159
690075,1789
690089,1643
690095,3408
690116,2386
690118,163
690133,497
690137,2
690168,
690174,
690181,305
690192,784
690198,3860
690211,665
690225,768
690235,4
690240,190
690241,2824
690296,718
690298,276
690318,868
690319,958
690359,462
690365,7489
690366,425
690370,1039
690382,1706
690384,1045
690404,3126
690406,51
690430,651
690439,678
690469,3774
690470,43
690471,34
690507,4377
690525,3391
690548,61
690553,855
690554,16
690556,406
690579,1261
690585,155
690586,2592
690589,654
690600,417
690628,
690631,4
690635,
690644,1330
690656,167
690669,380
690687,3
690695,646
690711,1100
690724,1774
690733,8983
690736,427
690746,7083
690763,638
690766,1305
690767,474
690780,129
690783,
690832,3699
690843,2
690867,269
690872,3012
690882,366
690884,
690895,202
690902,3264
690917,1906
690932,36
690940,288
690948,5557
690962,627
690967,830
691006,298
691026,2203
691028,277
691040,
691056,24
691069,1441
691078,1015
691088,347
691094,530
691106,65
691122,689
691127,1100
691177,138
691189,3194
691195,595
691202,
691207,1483
691212,18
691218,1391
691229,780
691248,955
691253,27
691257,252
691269,3280
691272,49
691280,1645
691281,425
691286,20
691288,29
691312,670
691326,5651
691343,58
691353,775
691371,2090
691375,1099
691411,331
691413,2270
691428,309
691433,699
691444,496
691465,
691501,853
691514,40
691519,758
691536,
691550,1642
691556,1447
691577,384
691640,190
691663,33
691683,1514
691699,2350
691701,1058
691717,874
691722,5030
691748,39
691761,1132
691782,7561
691787,163
691790,1878
691805,191
691834,622
691835,659
691843,2335
691851,694
691856,262
691867,29
691869,205
691873,1919
691875,2692
691907,1195
691926,1624
691931,541
691932,4941
691978,196
691997,105
692010,5111
692012,533
692018,524
692097,5313
692105,1952
692164,1718
692171,723
692175,1262
692179,181
692181,802
692196,2470
692206,583
692207,155
692215,
692219,549
692220,2668
692256,364
692297,122
692301,1486
692320,60
692334,4280
692354,360
692355,1720
692363,522
692384,643
692426,1200
692454,3533
692473,226
692474,269
692477,1183
692479,402
692482,26
692484,942
692490,1321
692496,85
692500,297
692502,3325
692518,2019
692521,21
692522,219
692525,227
692534,1141
692544,414
692547,
692553,
692572,2392
692603,
692609,3807
692612,5610
692629,45
692632,692
692646,3175
692647,109
692652,779
692654,1531
692723,517
692753,149
692805,1927
692826,81
692827,
692828,724
692850,300
692893,2646
692897,235
692898,21
692907,371
692908,1288
692918,623
692920,445
692924,2279
692928,4274
692933,176
692936,
692943,2053
692946,311
692962,4584
692968,2537
692972,508
692976,81
692991,2537
693046,
693047,101
693053,513
693058,4450
693061,328
693069,2102
693082,263
693085,1928
693091,1435
693098,463
693111,551
693114,101
693127,12
693141,213
693145,538
693147,185
693160,2080
693161,274
693162,5989
693182,504
693197,1552
693204,600
693213,456
693221,1926
693230,282
693235,3128
693236,
693246,21
693273,82
693294,515
693297,570
693302,1567
693308,574
693310,52
693340,2588
693345,3611
693364,2044
693373,3265
693380,190
693387,1673
693416,990
693421,985
693441,1153
693448,31
693452,593
693468,57
693478,384
693488,945
693497,3582
693501,6419
693514,608
693519,1264
693565,317
693569,644
693573,919
693606,4166
693615,61
693616,331
693620,
693628,3626
693629,33
693635,156
693640,1873
693682,1146
693692,53
693747,1932
693752,254
693763,296
693764,970
693788,8398
693793,231
693806,6330
693812,663
693843,581
693863,4
693871,232
693873,1415
693899,101
693902,651
693903,2859
693906,846
693907,3990
693910,1090
693934,1
693938,4353
693959,1477
693983,142
693998,1155
694006,668
694009,567
694010,1059
694019,259
694070,327
694078,2275
694081,55
694082,443
694103,638
694128,2359
694132,1564
694144,2807
694147,179
694150,401
694152,2618
694155,1410
694190,73
694212,709
694218,2694
694221,989
694225,133
694246,2106
694272,28
694284,1128
694292,782
694304,673
694338,1023
694339,35
694341,1290
694342,1102
694349,256
694359,380
694361,1079
694362,469
694376,518
694380,253
694384,324
694404,256
694416,26
694428,2014
694448,81
694456,1571
694457,
694464,15
694470,554
694472,411
694473,786
694476,428
694490,
694510,1639
694523,488
694526,503
694536,118
694548,117
694554,106
